ID_cliente;Nombre_cliente;País;Email;Teléfono
1300;Cliente_1300;Brasil;cliente1300@mail.com;+56 9 57815600
1301;Cliente_1301;España;cliente1301@mail.com;+56 9 85566640
1302;Cliente_1302;EEUU;cliente1302@mail.com;+56 9 27623676
1303;Cliente_1303;Brasil;cliente1303@mail.com;+56 9 11996050
1304;Cliente_1304;Brasil;cliente1304@mail.com;+56 9 82589462
1305;Cliente_1305;China;cliente1305@mail.com;+56 9 52355033
1306;Cliente_1306;España;cliente1306@mail.com;+56 9 69678226
1307;Cliente_1307;Brasil;cliente1307@mail.com;+56 9 43358576
1308;Cliente_1308;Brasil;cliente1308@mail.com;+56 9 58697465
1309;Cliente_1309;Brasil;cliente1309@mail.com;+56 9 37726593
1310;Cliente_1310;China;cliente1310@mail.com;+56 9 15196472
1311;Cliente_1311;China;cliente1311@mail.com;+56 9 26915266
1312;Cliente_1312;Brasil;cliente1312@mail.com;+56 9 15375245
1313;Cliente_1313;Japón;cliente1313@mail.com;+56 9 66820091
1314;Cliente_1314;China;cliente1314@mail.com;+56 9 20808932
1315;Cliente_1315;Brasil;cliente1315@mail.com;+56 9 67625296
1316;Cliente_1316;China;cliente1316@mail.com;+56 9 77916801
1317;Cliente_1317;China;correo_invalido;+56 9 43340730
1318;Cliente_1318;España;cliente1318@mail.com;+56 9 35645949
1319;Cliente_1319;Brasil;cliente1319@mail.com;+56 9 94336050
1320;Cliente_1320;España;cliente1320@mail.com;+56 9 28705909
1321;Cliente_1321;Japón;cliente1321@mail.com;+56 9 13822479
1322;Cliente_1322;Japón;cliente1322@mail.com;+56 9 73306220
1323;Cliente_1323;España;cliente1323@mail.com;+56 9 85324617
1324;Cliente_1324;EEUU;cliente1324@mail.com;+56 9 38848717
1325;Cliente_1325;China;cliente1325@mail.com;+56 9 24440681
1326;Cliente_1326;China;cliente1326@mail.com;+56 9 99458504
1327;Cliente_1327;Japón;cliente1327@mail.com;+56 9 93341397
1328;Cliente_1328;China;cliente1328@mail.com;+56 9 32801805
1329;Cliente_1329;Brasil;cliente1329@mail.com;+56 9 55090051
1330;Cliente_1330;China;cliente1330@mail.com;+56 9 97384144
1331;Cliente_1331;España;cliente1331@mail.com;+56 9 91212102
1332;Cliente_1332;Japón;cliente1332@mail.com;+56 9 97745572
1333;Cliente_1333;EEUU;cliente1333@mail.com;+56 9 22918122
1334;Cliente_1334;España;cliente1334@mail.com;+56 9 51168611
1335;Cliente_1335;China;cliente1335@mail.com;+56 9 91892127
1336;Cliente_1336;EEUU;cliente1336@mail.com;+56 9 45504024
1337;Cliente_1337;Japón;cliente1337@mail.com;+56 9 82872801
1338;Cliente_1338;Japón;cliente1338@mail.com;+56 9 48421205
1339;Cliente_1339;Brasil;cliente1339@mail.com;+56 9 90975550
1340;Cliente_1340;España;cliente1340@mail.com;+56 9 55720375
1341;Cliente_1341;España;cliente1341@mail.com;+56 9 56252563
1342;Cliente_1342;China;cliente1342@mail.com;+56 9 96298661
1343;Cliente_1343;EEUU;cliente1343@mail.com;+56 9 82746475
1344;Cliente_1344;Japón;cliente1344@mail.com;+56 9 41632418
1345;Cliente_1345;Brasil;cliente1345@mail.com;+56 9 35742681
1346;Cliente_1346;Japón;cliente1346@mail.com;+56 9 52248245
1347;Cliente_1347;Brasil;cliente1347@mail.com;+56 9 28268923
1348;Cliente_1348;España;cliente1348@mail.com;+56 9 37864492
1349;Cliente_1349;China;cliente1349@mail.com;+56 9 17663925
1350;Cliente_1350;China;cliente1350@mail.com;+56 9 27480254
1351;Cliente_1351;Japón;cliente1351@mail.com;+56 9 23096952
1352;Cliente_1352;Brasil;correo_invalido;+56 9 84605054
1353;Cliente_1353;Brasil;cliente1353@mail.com;+56 9 99115433
1354;Cliente_1354;Japón;cliente1354@mail.com;+56 9 61340715
1355;Cliente_1355;Japón;cliente1355@mail.com;+56 9 99666527
1356;Cliente_1356;Japón;cliente1356@mail.com;+56 9 53527932
1357;Cliente_1357;Japón;cliente1357@mail.com;+56 9 48161539
1358;Cliente_1358;China;cliente1358@mail.com;+56 9 55748460
1359;Cliente_1359;China;cliente1359@mail.com;+56 9 90341686
1360;Cliente_1360;Brasil;cliente1360@mail.com;+56 9 39028460
1361;Cliente_1361;España;cliente1361@mail.com;+56 9 86229079
1362;Cliente_1362;Japón;cliente1362@mail.com;+56 9 96112896
1363;Cliente_1363;Japón;cliente1363@mail.com;+56 9 99013402
1364;Cliente_1364;Japón;cliente1364@mail.com;+56 9 77857747
1365;Cliente_1365;China;cliente1365@mail.com;+56 9 98133927
1366;Cliente_1366;EEUU;cliente1366@mail.com;+56 9 87319960
1367;Cliente_1367;EEUU;cliente1367@mail.com;+56 9 34618054
1368;Cliente_1368;China;cliente1368@mail.com;+56 9 35258812
1369;Cliente_1369;China;cliente1369@mail.com;+56 9 51270482
1370;Cliente_1370;Brasil;cliente1370@mail.com;+56 9 65583507
1371;Cliente_1371;Japón;cliente1371@mail.com;+56 9 86983467
1372;Cliente_1372;España;cliente1372@mail.com;+56 9 55608640
1373;Cliente_1373;España;cliente1373@mail.com;+56 9 81141795
1374;Cliente_1374;Brasil;cliente1374@mail.com;+56 9 19124158
1375;Cliente_1375;Brasil;cliente1375@mail.com;+56 9 60554691
1376;Cliente_1376;EEUU;cliente1376@mail.com;+56 9 58088401
1377;Cliente_1377;EEUU;cliente1377@mail.com;+56 9 58868169
1378;Cliente_1378;Japón;cliente1378@mail.com;+56 9 16223205
1379;Cliente_1379;Brasil;cliente1379@mail.com;+56 9 36104290
1380;Cliente_1380;EEUU;cliente1380@mail.com;+56 9 73579915
1381;Cliente_1381;China;cliente1381@mail.com;+56 9 13775291
1382;Cliente_1382;China;cliente1382@mail.com;+56 9 81290364
1383;Cliente_1383;China;cliente1383@mail.com;+56 9 56163253
1384;Cliente_1384;China;cliente1384@mail.com;+56 9 77006083
1385;Cliente_1385;Brasil;cliente1385@mail.com;+56 9 39372984
1386;Cliente_1386;EEUU;cliente1386@mail.com;+56 9 30482481
1387;Cliente_1387;China;cliente1387@mail.com;+56 9 71835526
1388;Cliente_1388;Brasil;cliente1388@mail.com;+56 9 86016991
1389;Cliente_1389;China;cliente1389@mail.com;+56 9 11144901
1390;Cliente_1390;España;cliente1390@mail.com;+56 9 23898909
1391;Cliente_1391;España;cliente1391@mail.com;+56 9 74383987
1392;Cliente_1392;Brasil;cliente1392@mail.com;+56 9 61988600
1393;Cliente_1393;España;cliente1393@mail.com;+56 9 94025684
1394;Cliente_1394;Japón;cliente1394@mail.com;+56 9 38832928
1395;Cliente_1395;España;cliente1395@mail.com;+56 9 68481960
1396;Cliente_1396;Brasil;cliente1396@mail.com;+56 9 92697513
1397;Cliente_1397;China;cliente1397@mail.com;+56 9 89909417
1398;Cliente_1398;Japón;cliente1398@mail.com;+56 9 18602000
1399;Cliente_1399;Brasil;cliente1399@mail.com;+56 9 78730359
1400;Cliente_1400;España;cliente1400@mail.com;+56 9 70263018
1401;Cliente_1401;China;cliente1401@mail.com;+56 9 49362887
1402;Cliente_1402;Brasil;cliente1402@mail.com;+56 9 49195693
1403;Cliente_1403;Brasil;cliente1403@mail.com;+56 9 17982055
1404;Cliente_1404;España;cliente1404@mail.com;+56 9 74115605
1405;Cliente_1405;Japón;cliente1405@mail.com;+56 9 49459580
1406;Cliente_1406;China;cliente1406@mail.com;+56 9 98756352
1407;Cliente_1407;China;cliente1407@mail.com;+56 9 34965959
1408;Cliente_1408;Brasil;cliente1408@mail.com;+56 9 73134901
1409;Cliente_1409;Brasil;cliente1409@mail.com;+56 9 66194376
1410;Cliente_1410;EEUU;cliente1410@mail.com;+56 9 78677521
1411;Cliente_1411;EEUU;cliente1411@mail.com;+56 9 60406168
1412;Cliente_1412;EEUU;cliente1412@mail.com;+56 9 98842173
1413;Cliente_1413;España;cliente1413@mail.com;+56 9 67288892
1414;Cliente_1414;Japón;cliente1414@mail.com;+56 9 52693325
1415;Cliente_1415;Brasil;cliente1415@mail.com;+56 9 37107989
1416;Cliente_1416;China;cliente1416@mail.com;+56 9 49360180
1417;Cliente_1417;España;cliente1417@mail.com;+56 9 63604924
1418;Cliente_1418;Japón;cliente1418@mail.com;+56 9 15236008
1419;Cliente_1419;Japón;cliente1419@mail.com;+56 9 86335413
1420;Cliente_1420;Brasil;cliente1420@mail.com;+56 9 32107512
1421;Cliente_1421;Japón;cliente1421@mail.com;+56 9 86540399
1422;Cliente_1422;España;cliente1422@mail.com;+56 9 75899711
1423;Cliente_1423;EEUU;cliente1423@mail.com;+56 9 90103832
1424;Cliente_1424;EEUU;cliente1424@mail.com;+56 9 86576070
1425;Cliente_1425;EEUU;cliente1425@mail.com;+56 9 60717520
1426;Cliente_1426;Japón;cliente1426@mail.com;+56 9 27641224
1427;Cliente_1427;EEUU;cliente1427@mail.com;+56 9 63807713
1428;Cliente_1428;Japón;cliente1428@mail.com;+56 9 90767247
1429;Cliente_1429;China;cliente1429@mail.com;+56 9 24140592
1430;Cliente_1430;Japón;cliente1430@mail.com;+56 9 51991310
1431;Cliente_1431;EEUU;cliente1431@mail.com;+56 9 83935152
1432;Cliente_1432;Japón;cliente1432@mail.com;+56 9 16006698
1433;Cliente_1433;EEUU;cliente1433@mail.com;+56 9 21274736
1434;Cliente_1434;Japón;cliente1434@mail.com;+56 9 46102033
1435;Cliente_1435;China;cliente1435@mail.com;+56 9 68224978
1436;Cliente_1436;Brasil;cliente1436@mail.com;+56 9 56994191
1437;Cliente_1437;España;cliente1437@mail.com;+56 9 14820442
1438;Cliente_1438;EEUU;cliente1438@mail.com;+56 9 28657608
1439;Cliente_1439;China;cliente1439@mail.com;+56 9 24495516
1440;Cliente_1440;EEUU;cliente1440@mail.com;+56 9 68540963
1441;Cliente_1441;Brasil;cliente1441@mail.com;+56 9 98334783
1442;Cliente_1442;China;cliente1442@mail.com;+56 9 55699347
1443;Cliente_1443;Brasil;cliente1443@mail.com;+56 9 32980026
1444;Cliente_1444;China;cliente1444@mail.com;+56 9 59470967
1445;Cliente_1445;China;cliente1445@mail.com;+56 9 71778796
1446;Cliente_1446;España;cliente1446@mail.com;+56 9 18814846
1447;Cliente_1447;España;cliente1447@mail.com;+56 9 52097358
1448;Cliente_1448;EEUU;cliente1448@mail.com;+56 9 34457869
1449;Cliente_1449;Japón;cliente1449@mail.com;+56 9 59254219
1450;Cliente_1450;Japón;cliente1450@mail.com;+56 9 67028793
1451;Cliente_1451;China;cliente1451@mail.com;+56 9 46950752
1452;Cliente_1452;Japón;cliente1452@mail.com;+56 9 30948939
1453;Cliente_1453;Brasil;cliente1453@mail.com;+56 9 63194736
1454;Cliente_1454;EEUU;cliente1454@mail.com;+56 9 61211201
1455;Cliente_1455;China;cliente1455@mail.com;+56 9 30365056
1456;Cliente_1456;Brasil;cliente1456@mail.com;+56 9 97930633
1457;Cliente_1457;China;cliente1457@mail.com;+56 9 95340641
1458;Cliente_1458;EEUU;cliente1458@mail.com;+56 9 51563523
1459;Cliente_1459;España;cliente1459@mail.com;+56 9 99499885
1460;Cliente_1460;Brasil;cliente1460@mail.com;+56 9 46173348
1461;Cliente_1461;EEUU;cliente1461@mail.com;+56 9 59081317
1462;Cliente_1462;Brasil;cliente1462@mail.com;+56 9 36606450
1463;Cliente_1463;Japón;cliente1463@mail.com;+56 9 31744330
1464;Cliente_1464;Brasil;cliente1464@mail.com;+56 9 66341461
1465;Cliente_1465;EEUU;cliente1465@mail.com;+56 9 53153752
1466;Cliente_1466;España;cliente1466@mail.com;+56 9 55549834
1467;Cliente_1467;España;cliente1467@mail.com;+56 9 78654190
1468;Cliente_1468;Japón;cliente1468@mail.com;+56 9 20534060
1469;Cliente_1469;Japón;cliente1469@mail.com;+56 9 27637537
1470;Cliente_1470;España;cliente1470@mail.com;+56 9 20442510
1471;Cliente_1471;Brasil;cliente1471@mail.com;+56 9 13038395
1472;Cliente_1472;España;cliente1472@mail.com;+56 9 28708391
1473;Cliente_1473;España;cliente1473@mail.com;+56 9 72952344
1474;Cliente_1474;EEUU;cliente1474@mail.com;+56 9 53518975
1475;Cliente_1475;China;cliente1475@mail.com;+56 9 79313846
1476;Cliente_1476;Brasil;cliente1476@mail.com;+56 9 72185469
1477;Cliente_1477;China;cliente1477@mail.com;+56 9 33791910
1478;Cliente_1478;China;cliente1478@mail.com;+56 9 74978208
1479;Cliente_1479;Japón;cliente1479@mail.com;+56 9 36518983
1480;Cliente_1480;España;cliente1480@mail.com;+56 9 11326035
1481;Cliente_1481;China;cliente1481@mail.com;+56 9 53083132
1482;Cliente_1482;España;cliente1482@mail.com;+56 9 48739786
1483;Cliente_1483;España;cliente1483@mail.com;+56 9 60944124
1484;Cliente_1484;China;cliente1484@mail.com;+56 9 52878347
1485;Cliente_1485;EEUU;cliente1485@mail.com;+56 9 14090262
1486;Cliente_1486;España;cliente1486@mail.com;+56 9 38566007
1487;Cliente_1487;Japón;cliente1487@mail.com;+56 9 87027553
1488;Cliente_1488;Japón;cliente1488@mail.com;+56 9 36346366
1489;Cliente_1489;China;cliente1489@mail.com;+56 9 52433657
1490;Cliente_1490;España;cliente1490@mail.com;+56 9 16552470
1491;Cliente_1491;EEUU;cliente1491@mail.com;+56 9 44806661
1492;Cliente_1492;China;cliente1492@mail.com;+56 9 54307830
1493;Cliente_1493;Brasil;cliente1493@mail.com;+56 9 33623168
1494;Cliente_1494;España;cliente1494@mail.com;+56 9 69658082
1495;Cliente_1495;Japón;cliente1495@mail.com;+56 9 93972485
1496;Cliente_1496;Brasil;cliente1496@mail.com;+56 9 86099358
1497;Cliente_1497;España;cliente1497@mail.com;+56 9 22142743
1498;Cliente_1498;China;cliente1498@mail.com;+56 9 37758183
1499;Cliente_1499;Brasil;cliente1499@mail.com;+56 9 99931482
1500;Cliente_1500;Japón;cliente1500@mail.com;+56 9 57800370
1501;Cliente_1501;Brasil;cliente1501@mail.com;+56 9 95251085
1502;Cliente_1502;China;cliente1502@mail.com;+56 9 73291626
1503;Cliente_1503;España;cliente1503@mail.com;+56 9 29701343
1504;Cliente_1504;Japón;cliente1504@mail.com;+56 9 60274669
1505;Cliente_1505;China;cliente1505@mail.com;+56 9 49830386
1506;Cliente_1506;España;cliente1506@mail.com;+56 9 35190616
1507;Cliente_1507;Japón;cliente1507@mail.com;+56 9 70192510
1508;Cliente_1508;España;cliente1508@mail.com;+56 9 41771374
1509;Cliente_1509;España;cliente1509@mail.com;+56 9 48243544
1510;Cliente_1510;EEUU;cliente1510@mail.com;+56 9 46776976
1511;Cliente_1511;Brasil;cliente1511@mail.com;+56 9 32747961
1512;Cliente_1512;España;cliente1512@mail.com;+56 9 39082757
1513;Cliente_1513;China;cliente1513@mail.com;+56 9 25102299
1514;Cliente_1514;Japón;cliente1514@mail.com;+56 9 60832148
1515;Cliente_1515;Japón;cliente1515@mail.com;+56 9 19050847
1516;Cliente_1516;China;cliente1516@mail.com;+56 9 88037262
1517;Cliente_1517;España;cliente1517@mail.com;+56 9 55007784
1518;Cliente_1518;Japón;cliente1518@mail.com;+56 9 46545337
1519;Cliente_1519;EEUU;cliente1519@mail.com;+56 9 63596161
1520;Cliente_1520;China;cliente1520@mail.com;+56 9 15994108
1521;Cliente_1521;EEUU;cliente1521@mail.com;+56 9 31865169
1522;Cliente_1522;Brasil;cliente1522@mail.com;+56 9 86225944
1523;Cliente_1523;Brasil;cliente1523@mail.com;+56 9 58425948
1524;Cliente_1524;España;cliente1524@mail.com;+56 9 13964884
1525;Cliente_1525;EEUU;cliente1525@mail.com;+56 9 39783561
1526;Cliente_1526;España;cliente1526@mail.com;+56 9 64617977
1527;Cliente_1527;Japón;cliente1527@mail.com;+56 9 30411873
1528;Cliente_1528;EEUU;cliente1528@mail.com;+56 9 42420595
1529;Cliente_1529;Brasil;cliente1529@mail.com;+56 9 87475902
1530;Cliente_1530;Japón;cliente1530@mail.com;+56 9 76296840
1531;Cliente_1531;Japón;cliente1531@mail.com;+56 9 60477061
1532;Cliente_1532;Japón;cliente1532@mail.com;+56 9 30823780
1533;Cliente_1533;Japón;cliente1533@mail.com;+56 9 61521911
1534;Cliente_1534;China;cliente1534@mail.com;+56 9 14942104
1535;Cliente_1535;Brasil;cliente1535@mail.com;+56 9 50483888
1536;Cliente_1536;Brasil;cliente1536@mail.com;+56 9 90648212
1537;Cliente_1537;Brasil;cliente1537@mail.com;+56 9 48232204
1538;Cliente_1538;Brasil;cliente1538@mail.com;+56 9 92561920
1539;Cliente_1539;España;cliente1539@mail.com;+56 9 22882625
1540;Cliente_1540;Japón;cliente1540@mail.com;+56 9 77618701
1541;Cliente_1541;Brasil;cliente1541@mail.com;+56 9 89961342
1542;Cliente_1542;Brasil;cliente1542@mail.com;+56 9 85810095
1543;Cliente_1543;España;cliente1543@mail.com;+56 9 91816898
1544;Cliente_1544;España;cliente1544@mail.com;+56 9 22774131
1545;Cliente_1545;Brasil;cliente1545@mail.com;+56 9 38798759
1546;Cliente_1546;China;cliente1546@mail.com;+56 9 15417746
1547;Cliente_1547;Brasil;cliente1547@mail.com;+56 9 31805590
1548;Cliente_1548;Brasil;cliente1548@mail.com;+56 9 23278966
1549;Cliente_1549;Japón;cliente1549@mail.com;+56 9 47684845
1550;Cliente_1550;Brasil;cliente1550@mail.com;+56 9 99398973
1551;Cliente_1551;Japón;cliente1551@mail.com;+56 9 68879552
1552;Cliente_1552;EEUU;cliente1552@mail.com;+56 9 41037692
1553;Cliente_1553;Japón;cliente1553@mail.com;+56 9 10029183
1554;Cliente_1554;EEUU;cliente1554@mail.com;+56 9 27600906
1555;Cliente_1555;Brasil;cliente1555@mail.com;+56 9 27118663
1556;Cliente_1556;España;cliente1556@mail.com;+56 9 91576970
1557;Cliente_1557;Brasil;cliente1557@mail.com;+56 9 62667057
1558;Cliente_1558;Brasil;cliente1558@mail.com;+56 9 78331976
1559;Cliente_1559;Brasil;cliente1559@mail.com;+56 9 71826695
1560;Cliente_1560;China;cliente1560@mail.com;+56 9 41948526
1561;Cliente_1561;España;cliente1561@mail.com;+56 9 57581872
1562;Cliente_1562;EEUU;cliente1562@mail.com;+56 9 21373814
1563;Cliente_1563;EEUU;cliente1563@mail.com;+56 9 78216104
1564;Cliente_1564;Japón;cliente1564@mail.com;+56 9 10424336
1565;Cliente_1565;China;cliente1565@mail.com;+56 9 15377218
1566;Cliente_1566;España;cliente1566@mail.com;+56 9 57418738
1567;Cliente_1567;China;cliente1567@mail.com;+56 9 49840134
1568;Cliente_1568;EEUU;cliente1568@mail.com;+56 9 41110595
1569;Cliente_1569;Japón;cliente1569@mail.com;+56 9 66484411
1570;Cliente_1570;EEUU;cliente1570@mail.com;+56 9 18541197
1571;Cliente_1571;Brasil;cliente1571@mail.com;+56 9 64970084
1572;Cliente_1572;España;cliente1572@mail.com;+56 9 80810339
1573;Cliente_1573;Japón;cliente1573@mail.com;+56 9 57179502
1574;Cliente_1574;China;cliente1574@mail.com;+56 9 44231194
1575;Cliente_1575;España;cliente1575@mail.com;+56 9 44011098
1576;Cliente_1576;Japón;cliente1576@mail.com;+56 9 53833494
1577;Cliente_1577;Brasil;cliente1577@mail.com;+56 9 16820003
1578;Cliente_1578;Brasil;cliente1578@mail.com;+56 9 37646440
1579;Cliente_1579;China;cliente1579@mail.com;+56 9 62766674
1580;Cliente_1580;España;cliente1580@mail.com;+56 9 43318184
1581;Cliente_1581;China;cliente1581@mail.com;+56 9 39161507
1582;Cliente_1582;China;cliente1582@mail.com;+56 9 21292822
1583;Cliente_1583;Japón;cliente1583@mail.com;+56 9 75405774
1584;Cliente_1584;España;cliente1584@mail.com;+56 9 42582734
1585;Cliente_1585;Japón;cliente1585@mail.com;+56 9 31261471
1586;Cliente_1586;España;cliente1586@mail.com;+56 9 32664210
1587;Cliente_1587;Japón;cliente1587@mail.com;+56 9 19022890
1588;Cliente_1588;Brasil;cliente1588@mail.com;+56 9 14877629
1589;Cliente_1589;EEUU;cliente1589@mail.com;+56 9 28191147
1590;Cliente_1590;China;cliente1590@mail.com;+56 9 58302695
1591;Cliente_1591;China;cliente1591@mail.com;+56 9 37718216
1592;Cliente_1592;España;cliente1592@mail.com;+56 9 66761522
1593;Cliente_1593;China;cliente1593@mail.com;+56 9 48116395
1594;Cliente_1594;España;cliente1594@mail.com;+56 9 93067462
1595;Cliente_1595;China;cliente1595@mail.com;+56 9 40441295
1596;Cliente_1596;China;cliente1596@mail.com;+56 9 20835191
1597;Cliente_1597;España;cliente1597@mail.com;+56 9 60994806
1598;Cliente_1598;Japón;cliente1598@mail.com;+56 9 43045691
1599;Cliente_1599;Japón;cliente1599@mail.com;+56 9 32602135
1600;Cliente_1600;China;cliente1600@mail.com;+56 9 73166137
1601;Cliente_1601;EEUU;cliente1601@mail.com;+56 9 49541599
1602;Cliente_1602;China;cliente1602@mail.com;+56 9 65623255
1603;Cliente_1603;China;cliente1603@mail.com;+56 9 54870827
1604;Cliente_1604;Brasil;cliente1604@mail.com;+56 9 45239637
1605;Cliente_1605;EEUU;correo_invalido;+56 9 32356267
1606;Cliente_1606;Brasil;cliente1606@mail.com;+56 9 59414817
1607;Cliente_1607;EEUU;cliente1607@mail.com;+56 9 93594251
1608;Cliente_1608;Brasil;cliente1608@mail.com;+56 9 55956892
1609;Cliente_1609;Japón;cliente1609@mail.com;+56 9 23133024
1610;Cliente_1610;China;cliente1610@mail.com;+56 9 88581507
1611;Cliente_1611;China;cliente1611@mail.com;+56 9 93782893
1612;Cliente_1612;España;cliente1612@mail.com;+56 9 37472822
1613;Cliente_1613;Japón;cliente1613@mail.com;+56 9 30891511
1614;Cliente_1614;España;cliente1614@mail.com;+56 9 37794986
1615;Cliente_1615;EEUU;cliente1615@mail.com;+56 9 83044400
1616;Cliente_1616;Brasil;cliente1616@mail.com;+56 9 24668491
1617;Cliente_1617;Japón;cliente1617@mail.com;+56 9 13084787
1618;Cliente_1618;Japón;cliente1618@mail.com;+56 9 59982718
1619;Cliente_1619;Japón;cliente1619@mail.com;+56 9 90028461
1620;Cliente_1620;EEUU;cliente1620@mail.com;+56 9 82252587
1621;Cliente_1621;China;cliente1621@mail.com;+56 9 78886809
1622;Cliente_1622;China;cliente1622@mail.com;+56 9 28607026
1623;Cliente_1623;EEUU;cliente1623@mail.com;+56 9 21580261
1624;Cliente_1624;EEUU;cliente1624@mail.com;+56 9 58900124
1625;Cliente_1625;Japón;cliente1625@mail.com;+56 9 86660405
1626;Cliente_1626;EEUU;cliente1626@mail.com;+56 9 33007119
1627;Cliente_1627;Japón;cliente1627@mail.com;+56 9 48316079
1628;Cliente_1628;China;cliente1628@mail.com;+56 9 37280652
1629;Cliente_1629;Japón;cliente1629@mail.com;+56 9 32813869
1630;Cliente_1630;Japón;cliente1630@mail.com;+56 9 41293096
1631;Cliente_1631;España;cliente1631@mail.com;+56 9 28533616
1632;Cliente_1632;Japón;cliente1632@mail.com;+56 9 56454824
1633;Cliente_1633;Brasil;cliente1633@mail.com;+56 9 89438714
1634;Cliente_1634;Brasil;cliente1634@mail.com;+56 9 74725189
1635;Cliente_1635;China;cliente1635@mail.com;+56 9 79117886
1636;Cliente_1636;España;cliente1636@mail.com;+56 9 73273975
1637;Cliente_1637;Brasil;cliente1637@mail.com;+56 9 41953368
1638;Cliente_1638;Brasil;cliente1638@mail.com;+56 9 45916072
1639;Cliente_1639;Brasil;cliente1639@mail.com;+56 9 22108011
1640;Cliente_1640;China;cliente1640@mail.com;+56 9 39001002
1641;Cliente_1641;EEUU;cliente1641@mail.com;+56 9 28814968
1642;Cliente_1642;España;cliente1642@mail.com;+56 9 40299076
1643;Cliente_1643;España;cliente1643@mail.com;+56 9 31797311
1644;Cliente_1644;España;cliente1644@mail.com;+56 9 92328725
1645;Cliente_1645;Brasil;cliente1645@mail.com;+56 9 94765072
1646;Cliente_1646;EEUU;cliente1646@mail.com;+56 9 31520877
1647;Cliente_1647;Japón;cliente1647@mail.com;+56 9 76407709
1648;Cliente_1648;EEUU;cliente1648@mail.com;+56 9 56633030
1649;Cliente_1649;Brasil;cliente1649@mail.com;+56 9 76331057
1650;Cliente_1650;España;cliente1650@mail.com;+56 9 33119258
1651;Cliente_1651;Brasil;cliente1651@mail.com;+56 9 12766469
1652;Cliente_1652;España;cliente1652@mail.com;+56 9 60270722
1653;Cliente_1653;Brasil;correo_invalido;+56 9 33397157
1654;Cliente_1654;Japón;cliente1654@mail.com;+56 9 38623636
1655;Cliente_1655;Japón;cliente1655@mail.com;+56 9 24223922
1656;Cliente_1656;China;cliente1656@mail.com;+56 9 43825417
1657;Cliente_1657;Japón;cliente1657@mail.com;+56 9 37643922
1658;Cliente_1658;Japón;cliente1658@mail.com;+56 9 13184211
1659;Cliente_1659;EEUU;cliente1659@mail.com;+56 9 70628900
1660;Cliente_1660;Japón;cliente1660@mail.com;+56 9 46503214
1661;Cliente_1661;EEUU;cliente1661@mail.com;+56 9 18734668
1662;Cliente_1662;España;cliente1662@mail.com;+56 9 88137301
1663;Cliente_1663;Japón;cliente1663@mail.com;+56 9 91155351
1664;Cliente_1664;España;cliente1664@mail.com;+56 9 24634553
1665;Cliente_1665;España;cliente1665@mail.com;+56 9 66103760
1666;Cliente_1666;EEUU;cliente1666@mail.com;+56 9 93684901
1667;Cliente_1667;EEUU;cliente1667@mail.com;+56 9 13886978
1668;Cliente_1668;Japón;cliente1668@mail.com;+56 9 60868086
1669;Cliente_1669;España;cliente1669@mail.com;+56 9 18226393
1670;Cliente_1670;Japón;cliente1670@mail.com;+56 9 87425946
1671;Cliente_1671;Brasil;cliente1671@mail.com;+56 9 43889431
1672;Cliente_1672;España;cliente1672@mail.com;+56 9 22696591
1673;Cliente_1673;Brasil;cliente1673@mail.com;+56 9 71796483
1674;Cliente_1674;España;cliente1674@mail.com;+56 9 43018558
1675;Cliente_1675;China;cliente1675@mail.com;+56 9 72038442
1676;Cliente_1676;España;cliente1676@mail.com;+56 9 99673535
1677;Cliente_1677;Japón;cliente1677@mail.com;+56 9 95892785
1678;Cliente_1678;Brasil;cliente1678@mail.com;+56 9 47772835
1679;Cliente_1679;España;cliente1679@mail.com;+56 9 51564096
1680;Cliente_1680;EEUU;cliente1680@mail.com;+56 9 10542773
1681;Cliente_1681;EEUU;cliente1681@mail.com;+56 9 92407330
1682;Cliente_1682;China;cliente1682@mail.com;+56 9 84078153
1683;Cliente_1683;España;cliente1683@mail.com;+56 9 97867158
1684;Cliente_1684;Japón;cliente1684@mail.com;+56 9 89106719
1685;Cliente_1685;Japón;cliente1685@mail.com;+56 9 72864850
1686;Cliente_1686;Brasil;cliente1686@mail.com;+56 9 27026010
1687;Cliente_1687;EEUU;cliente1687@mail.com;+56 9 48250561
1688;Cliente_1688;Brasil;cliente1688@mail.com;+56 9 21738781
1689;Cliente_1689;España;cliente1689@mail.com;+56 9 20320549
1690;Cliente_1690;España;cliente1690@mail.com;+56 9 57642135
1691;Cliente_1691;EEUU;cliente1691@mail.com;+56 9 98401241
1692;Cliente_1692;Japón;cliente1692@mail.com;+56 9 26957117
1693;Cliente_1693;Brasil;cliente1693@mail.com;+56 9 32764058
1694;Cliente_1694;España;cliente1694@mail.com;+56 9 45377862
1695;Cliente_1695;Japón;cliente1695@mail.com;+56 9 80147131
1696;Cliente_1696;España;cliente1696@mail.com;+56 9 21561840
1697;Cliente_1697;España;cliente1697@mail.com;+56 9 13338111
1698;Cliente_1698;España;cliente1698@mail.com;+56 9 30125167
1699;Cliente_1699;Brasil;cliente1699@mail.com;+56 9 13541212
1700;Cliente_1700;España;cliente1700@mail.com;+56 9 53910036
1701;Cliente_1701;EEUU;cliente1701@mail.com;+56 9 53891430
1702;Cliente_1702;EEUU;cliente1702@mail.com;+56 9 96843153
1703;Cliente_1703;EEUU;cliente1703@mail.com;+56 9 89261305
