ID_empleado;Nombre_empleado;Cargo;Planta;Turno;Sueldo_CLP
1409;Empleado_1409;Supervisor;Calbuco;Noche;689515
1410;Empleado_1410;Supervisor;Chinquihue;Noche;1438441
1411;Empleado_1411;Técnico;Quellón;Mañana;858928
1412;Empleado_1412;Operario;Puerto Montt;Tarde;1686678
1413;Empleado_1413;Técnico;Chinquihue;Noche;619557
1414;Empleado_1414;Operario;Quellón;Mañana;1155097
1415;Empleado_1415;Administrativo;Chinquihue;Tarde;1955792
1416;Empleado_1416;Administrativo;Puerto Montt;Noche;1604868
1417;Empleado_1417;Administrativo;Quellón;Tarde;760648
1418;Empleado_1418;Supervisor;Puerto Montt;Noche;586672
1419;Empleado_1419;Administrativo;Quellón;Noche;1691522
1420;Empleado_1420;Administrativo;Hornopirén;Noche;1305535
1421;Empleado_1421;Administrativo;Chinquihue;Noche;528076
1422;Empleado_1422;Técnico;Hornopirén;Tarde;959060
1423;Empleado_1423;Operario;Chinquihue;Noche;1910631
1424;Empleado_1424;Operario;Quellón;Mañana;1639113
1425;Empleado_1425;Operario;Hornopirén;Tarde;1336073
1426;Empleado_1426;Supervisor;Calbuco;Tarde;528974
1427;Empleado_1427;Técnico;Puerto Montt;Mañana;1197715
1428;Empleado_1428;Operario;Puerto Montt;Mañana;1734208
1429;Empleado_1429;Administrativo;Quellón;Mañana;754181
1430;Empleado_1430;Operario;Chinquihue;Noche;940000
1431;Empleado_1431;Supervisor;Hornopirén;Mañana;1618472
1432;Empleado_1432;Supervisor;Chinquihue;Tarde;1609055
1433;Empleado_1433;Técnico;Chinquihue;Mañana;1285473
1434;Empleado_1434;Supervisor;Hornopirén;Noche;1886433
1435;Empleado_1435;Técnico;Quellón;Noche;1072449
1436;Empleado_1436;Técnico;Chinquihue;Tarde;1046735
1437;Empleado_1437;Técnico;Chinquihue;Noche;1113121
1438;Empleado_1438;Supervisor;Chinquihue;Mañana;1232868
1439;Empleado_1439;Técnico;Quellón;Mañana;1056537
1440;Empleado_1440;Supervisor;Quellón;Tarde;1594513
1441;Empleado_1441;Administrativo;Puerto Montt;Mañana;728778
1442;Empleado_1442;Supervisor;Hornopirén;Noche;1448421
1443;Empleado_1443;Técnico;Quellón;Noche;1843022
1444;Empleado_1444;Administrativo;Chinquihue;Tarde;580842
1445;Empleado_1445;Operario;Hornopirén;Noche;1948067
1446;Empleado_1446;Operario;Calbuco;Noche;1680680
1447;Empleado_1447;Administrativo;Chinquihue;Mañana;1414224
1448;Empleado_1448;Supervisor;Chinquihue;Tarde;1493877
1449;Empleado_1449;Operario;Hornopirén;Noche;858536
1450;Empleado_1450;Técnico;Puerto Montt;Tarde;1095541
1451;Empleado_1451;Técnico;Puerto Montt;Tarde;666026
1452;Empleado_1452;Operario;Chinquihue;Noche;1735909
1453;Empleado_1453;Administrativo;Calbuco;Mañana;550332
1454;Empleado_1454;Supervisor;Chinquihue;Noche;967708
1455;Empleado_1455;Administrativo;Chinquihue;Mañana;1188621
1456;Empleado_1456;Técnico;Chinquihue;Tarde;1078193
1457;Empleado_1457;Operario;Hornopirén;Noche;1726376
1458;Empleado_1458;Técnico;Hornopirén;Noche;1211884
1459;Empleado_1459;Operario;Chinquihue;Tarde;1701010
1460;Empleado_1460;Operario;Puerto Montt;Mañana;913720
1461;Empleado_1461;Operario;Hornopirén;Tarde;1613981
1462;Empleado_1462;Administrativo;Hornopirén;Noche;1580479
1463;Empleado_1463;Supervisor;Hornopirén;Noche;1536698
1464;Empleado_1464;Administrativo;Quellón;Noche;914381
1465;Empleado_1465;Técnico;Puerto Montt;Tarde;731500
1466;Empleado_1466;Técnico;Hornopirén;Mañana;897038
1467;Empleado_1467;Supervisor;Calbuco;Tarde;1546795
1468;Empleado_1468;Supervisor;Quellón;Tarde;1011999
1469;Empleado_1469;Técnico;Quellón;Noche;1486220
1470;Empleado_1470;Operario;Hornopirén;Noche;1992464
1471;Empleado_1471;Administrativo;Chinquihue;Tarde;715272
1472;Empleado_1472;Operario;Chinquihue;Tarde;1266006
1473;Empleado_1473;Supervisor;Chinquihue;Noche;1134240
1474;Empleado_1474;Técnico;Calbuco;Mañana;1607572
1475;Empleado_1475;Operario;Hornopirén;Mañana;994811
1476;Empleado_1476;Supervisor;Calbuco;Tarde;1983643
1477;Empleado_1477;Supervisor;Chinquihue;Mañana;747829
1478;Empleado_1478;Supervisor;Hornopirén;Noche;1403645
1479;Empleado_1479;Administrativo;Hornopirén;Tarde;795639
1480;Empleado_1480;Supervisor;Hornopirén;Tarde;1869273
1481;Empleado_1481;Administrativo;Puerto Montt;Mañana;1515624
1482;Empleado_1482;Supervisor;Hornopirén;Mañana;974281
1483;Empleado_1483;Técnico;Chinquihue;Tarde;1356441
1484;Empleado_1484;Supervisor;Puerto Montt;Mañana;1261612
1485;Empleado_1485;Técnico;Chinquihue;Noche;667280
1486;Empleado_1486;Técnico;Puerto Montt;Tarde;1329221
1487;Empleado_1487;Operario;Calbuco;Tarde;1220376
1488;Empleado_1488;Supervisor;Quellón;Tarde;1935902
1489;Empleado_1489;Administrativo;Hornopirén;Tarde;1583979
1490;Empleado_1490;Administrativo;Calbuco;Mañana;575173
1491;Empleado_1491;Técnico;Calbuco;Mañana;1924182
1492;Empleado_1492;Administrativo;Calbuco;Noche;1761121
1493;Empleado_1493;Administrativo;Chinquihue;Mañana;888852
1494;Empleado_1494;Administrativo;Calbuco;Noche;1212507
1495;Empleado_1495;Supervisor;Hornopirén;Tarde;768451
1496;Empleado_1496;Operario;Hornopirén;Noche;1709457
1497;Empleado_1497;Operario;Calbuco;Noche;885045
1498;Empleado_1498;Administrativo;Puerto Montt;Tarde;840625
1499;Empleado_1499;Administrativo;Calbuco;Noche;1127886
1500;Empleado_1500;Administrativo;Chinquihue;Noche;935187
1501;Empleado_1501;Técnico;Quellón;Tarde;741011
1502;Empleado_1502;Operario;Puerto Montt;Noche;1772605
1503;Empleado_1503;Administrativo;Calbuco;Mañana;746773
1504;Empleado_1504;Administrativo;Calbuco;Tarde;1507701
1505;Empleado_1505;Técnico;Puerto Montt;Tarde;769468
1506;Empleado_1506;Administrativo;Chinquihue;Tarde;1201975
1507;Empleado_1507;Técnico;Puerto Montt;Noche;1354799
1508;Empleado_1508;Administrativo;Chinquihue;Noche;1946985
1509;Empleado_1509;Operario;Puerto Montt;Noche;1253732
1510;Empleado_1510;Operario;Hornopirén;Tarde;1740450
1511;Empleado_1511;Administrativo;Quellón;Tarde;666749
1512;Empleado_1512;Administrativo;Quellón;Mañana;1865265
1513;Empleado_1513;Operario;Quellón;Noche;1754245
1514;Empleado_1514;Operario;Quellón;Noche;703077
1515;Empleado_1515;Supervisor;Puerto Montt;Mañana;1699902
1516;Empleado_1516;Operario;Chinquihue;Noche;1732179
1517;Empleado_1517;Supervisor;Quellón;Mañana;758950
1518;Empleado_1518;Operario;Puerto Montt;Mañana;1054770
1519;Empleado_1519;Supervisor;Hornopirén;Tarde;706431
1520;Empleado_1520;Operario;Quellón;Noche;938109
1521;Empleado_1521;Supervisor;Quellón;Mañana;737777
1522;Empleado_1522;Administrativo;Chinquihue;Mañana;1408773
1523;Empleado_1523;Operario;Calbuco;Tarde;1043526
1524;Empleado_1524;Técnico;Chinquihue;Noche;1222552
1525;Empleado_1525;Operario;Calbuco;Tarde;1157033
1526;Empleado_1526;Supervisor;Hornopirén;Mañana;1678700
1527;Empleado_1527;Administrativo;Quellón;Mañana;1958060
1528;Empleado_1528;Supervisor;Chinquihue;Mañana;1914726
1529;Empleado_1529;Operario;Hornopirén;Tarde;1528688
1530;Empleado_1530;Supervisor;Calbuco;Tarde;840767
1531;Empleado_1531;Supervisor;Hornopirén;Noche;1922006
1532;Empleado_1532;Técnico;Puerto Montt;Noche;1672003
1533;Empleado_1533;Administrativo;Quellón;Mañana;820158
1534;Empleado_1534;Operario;Hornopirén;Mañana;812054
1535;Empleado_1535;Operario;Chinquihue;Tarde;1839311
1536;Empleado_1536;Operario;Calbuco;Mañana;1273101
1537;Empleado_1537;Administrativo;Calbuco;Mañana;1494652
1538;Empleado_1538;Técnico;Calbuco;Noche;1363397
1539;Empleado_1539;Operario;Puerto Montt;Tarde;512899
1540;Empleado_1540;Operario;Calbuco;Noche;1035582
1541;Empleado_1541;Administrativo;Quellón;Mañana;1699561
1542;Empleado_1542;Administrativo;Puerto Montt;Mañana;1910928
1543;Empleado_1543;Administrativo;Calbuco;Noche;663624
1544;Empleado_1544;Supervisor;Chinquihue;Noche;1504122
1545;Empleado_1545;Técnico;Hornopirén;Tarde;1519035
1546;Empleado_1546;Supervisor;Chinquihue;Tarde;810181
1547;Empleado_1547;Técnico;Calbuco;Noche;1052901
1548;Empleado_1548;Administrativo;Calbuco;Mañana;1740932
1549;Empleado_1549;Administrativo;Puerto Montt;Mañana;1987490
1550;Empleado_1550;Operario;Hornopirén;Noche;1890011
1551;Empleado_1551;Técnico;Chinquihue;Tarde;1770912
1552;Empleado_1552;Operario;Hornopirén;Tarde;1788775
1553;Empleado_1553;Administrativo;Hornopirén;Noche;1553910
1554;Empleado_1554;Operario;Calbuco;Noche;676802
1555;Empleado_1555;Supervisor;Chinquihue;Noche;1513352
1556;Empleado_1556;Supervisor;Puerto Montt;Mañana;1596043
1557;Empleado_1557;Supervisor;Chinquihue;Tarde;1183682
1558;Empleado_1558;Administrativo;Puerto Montt;Mañana;771276
1559;Empleado_1559;Operario;Quellón;Tarde;1684615
1560;Empleado_1560;Administrativo;Puerto Montt;Tarde;1669788
1561;Empleado_1561;Supervisor;Quellón;Mañana;572423
1562;Empleado_1562;Operario;Quellón;Mañana;1702795
1563;Empleado_1563;Operario;Hornopirén;Mañana;1072483
1564;Empleado_1564;Operario;Puerto Montt;Mañana;1494877
1565;Empleado_1565;Administrativo;Quellón;Noche;746966
1566;Empleado_1566;Supervisor;Puerto Montt;Tarde;1941726
1567;Empleado_1567;Operario;Calbuco;Mañana;1566098
1568;Empleado_1568;Administrativo;Calbuco;Mañana;1040518
1569;Empleado_1569;Técnico;Chinquihue;Noche;1841469
1570;Empleado_1570;Operario;Chinquihue;Noche;1545011
1571;Empleado_1571;Operario;Hornopirén;Tarde;922898
1572;Empleado_1572;Operario;Calbuco;Mañana;641871
1573;Empleado_1573;Supervisor;Quellón;Noche;1356318
1574;Empleado_1574;Técnico;Calbuco;Tarde;540527
1575;Empleado_1575;Supervisor;Chinquihue;Tarde;1488143
1576;Empleado_1576;Administrativo;Calbuco;Tarde;1111016
1577;Empleado_1577;Administrativo;Quellón;Tarde;720168
1578;Empleado_1578;Administrativo;Chinquihue;Noche;1600763
1579;Empleado_1579;Operario;Calbuco;Noche;795800
1580;Empleado_1580;Técnico;Hornopirén;Tarde;1347914
1581;Empleado_1581;Supervisor;Chinquihue;Tarde;1575910
1582;Empleado_1582;Supervisor;Hornopirén;Tarde;1756888
1583;Empleado_1583;Técnico;Quellón;Tarde;572663
1584;Empleado_1584;Administrativo;Quellón;Noche;1269187
1585;Empleado_1585;Supervisor;Calbuco;Tarde;1991603
1586;Empleado_1586;Técnico;Puerto Montt;Mañana;528855
1587;Empleado_1587;Administrativo;Chinquihue;Tarde;609496
1588;Empleado_1588;Operario;Quellón;Noche;1810922
1589;Empleado_1589;Administrativo;Quellón;Noche;1561132
1590;Empleado_1590;Administrativo;Calbuco;Tarde;1815513
1591;Empleado_1591;Operario;Quellón;Mañana;1916661
1592;Empleado_1592;Operario;Hornopirén;Noche;1200795
1593;Empleado_1593;Supervisor;Chinquihue;Mañana;1107700
1594;Empleado_1594;Administrativo;Calbuco;Noche;935014
1595;Empleado_1595;Operario;Quellón;Tarde;755616
1596;Empleado_1596;Administrativo;Hornopirén;Tarde;1790514
1597;Empleado_1597;Supervisor;Calbuco;Mañana;1541469
1598;Empleado_1598;Técnico;Hornopirén;Noche;1903988
1599;Empleado_1599;Operario;Chinquihue;Noche;866186
1600;Empleado_1600;Técnico;Chinquihue;Noche;970655
1601;Empleado_1601;Operario;Chinquihue;Mañana;1207183
1602;Empleado_1602;Administrativo;Quellón;Noche;535768
1603;Empleado_1603;Técnico;Puerto Montt;Noche;1245060
1604;Empleado_1604;Operario;Calbuco;Noche;1207044
1605;Empleado_1605;Operario;Calbuco;Mañana;1923910
1606;Empleado_1606;Supervisor;Chinquihue;Mañana;1867403
1607;Empleado_1607;Administrativo;Puerto Montt;Noche;555540
1608;Empleado_1608;Administrativo;Chinquihue;Tarde;1993564
1609;Empleado_1609;Administrativo;Puerto Montt;Mañana;1814054
1610;Empleado_1610;Operario;Hornopirén;Mañana;938561
1611;Empleado_1611;Operario;Hornopirén;Mañana;1212734
1612;Empleado_1612;Técnico;Chinquihue;Tarde;1959930
1613;Empleado_1613;Técnico;Puerto Montt;Mañana;1972048
1614;Empleado_1614;Técnico;Chinquihue;Noche;1417354
1615;Empleado_1615;Supervisor;Chinquihue;Tarde;707507
1616;Empleado_1616;Técnico;Chinquihue;Mañana;1507623
1617;Empleado_1617;Administrativo;Calbuco;Noche;1101032
1618;Empleado_1618;Supervisor;Calbuco;Mañana;1556408
1619;Empleado_1619;Supervisor;Quellón;Noche;1249359
1620;Empleado_1620;Administrativo;Puerto Montt;Tarde;1232321
1621;Empleado_1621;Operario;Quellón;Tarde;1510980
1622;Empleado_1622;Operario;Hornopirén;Mañana;1681132
1623;Empleado_1623;Administrativo;Quellón;Noche;1831932
1624;Empleado_1624;Técnico;Quellón;Noche;1485454
1625;Empleado_1625;Supervisor;Chinquihue;Mañana;1863769
1626;Empleado_1626;Técnico;Chinquihue;Tarde;1357934
1627;Empleado_1627;Supervisor;Quellón;Noche;1822265
1628;Empleado_1628;Operario;Quellón;Tarde;1052548
1629;Empleado_1629;Administrativo;Quellón;Noche;881474
1630;Empleado_1630;Técnico;Quellón;Noche;1730780
1631;Empleado_1631;Técnico;Calbuco;Tarde;1971611
1632;Empleado_1632;Operario;Hornopirén;Mañana;1242922
1633;Empleado_1633;Operario;Chinquihue;Tarde;1270811
1634;Empleado_1634;Administrativo;Puerto Montt;Noche;982713
1635;Empleado_1635;Operario;Hornopirén;Mañana;672835
1636;Empleado_1636;Técnico;Quellón;Noche;1405196
1637;Empleado_1637;Técnico;Chinquihue;Tarde;1850098
1638;Empleado_1638;Operario;Hornopirén;Noche;644784
1639;Empleado_1639;Operario;Hornopirén;Noche;1137081
1640;Empleado_1640;Operario;Calbuco;Mañana;1961251
1641;Empleado_1641;Administrativo;Calbuco;Tarde;1195231
1642;Empleado_1642;Operario;Hornopirén;Mañana;1103788
1643;Empleado_1643;Administrativo;Chinquihue;Noche;880138
1644;Empleado_1644;Administrativo;Puerto Montt;Mañana;1867006
1645;Empleado_1645;Administrativo;Puerto Montt;Tarde;606915
1646;Empleado_1646;Operario;Puerto Montt;Mañana;1069241
1647;Empleado_1647;Administrativo;Puerto Montt;Mañana;518091
1648;Empleado_1648;Supervisor;Puerto Montt;Noche;1263202
1649;Empleado_1649;Supervisor;Chinquihue;Mañana;1308521
1650;Empleado_1650;Supervisor;Chinquihue;Mañana;1816470
1651;Empleado_1651;Operario;Calbuco;Mañana;1521634
1652;Empleado_1652;Administrativo;Puerto Montt;Noche;1172698
1653;Empleado_1653;Administrativo;Hornopirén;Noche;1700839
1654;Empleado_1654;Operario;Puerto Montt;Tarde;1009771
1655;Empleado_1655;Administrativo;Puerto Montt;Tarde;1586163
1656;Empleado_1656;Administrativo;Puerto Montt;Tarde;1347392
1657;Empleado_1657;Administrativo;Quellón;Noche;965344
1658;Empleado_1658;Operario;Calbuco;Noche;589916
1659;Empleado_1659;Técnico;Hornopirén;Noche;1405516
1660;Empleado_1660;Supervisor;Chinquihue;Tarde;1089158
1661;Empleado_1661;Administrativo;Calbuco;Tarde;1427622
1662;Empleado_1662;Técnico;Calbuco;Tarde;1505590
1663;Empleado_1663;Operario;Quellón;Mañana;1666324
1664;Empleado_1664;Administrativo;Calbuco;Noche;1946796
1665;Empleado_1665;Supervisor;Quellón;Noche;1517194
1666;Empleado_1666;Técnico;Quellón;Mañana;804688
1667;Empleado_1667;Técnico;Puerto Montt;Noche;966026
1668;Empleado_1668;Administrativo;Puerto Montt;Mañana;1366638
1669;Empleado_1669;Administrativo;Puerto Montt;Noche;1070148
1670;Empleado_1670;Operario;Calbuco;Tarde;1453164
1671;Empleado_1671;Supervisor;Quellón;Mañana;1735137
1672;Empleado_1672;Administrativo;Puerto Montt;Tarde;1071413
1673;Empleado_1673;Administrativo;Quellón;Noche;790049
1674;Empleado_1674;Operario;Calbuco;Noche;717863
1675;Empleado_1675;Técnico;Puerto Montt;Tarde;1835049
1676;Empleado_1676;Administrativo;Quellón;Tarde;1635097
1677;Empleado_1677;Administrativo;Puerto Montt;Noche;1958045
1678;Empleado_1678;Administrativo;Puerto Montt;Mañana;1198184
1679;Empleado_1679;Técnico;Calbuco;Tarde;646758
1680;Empleado_1680;Supervisor;Puerto Montt;Noche;1109933
1681;Empleado_1681;Administrativo;Puerto Montt;Mañana;1050880
1682;Empleado_1682;Técnico;Chinquihue;Tarde;719773
1683;Empleado_1683;Administrativo;Calbuco;Noche;1482175
1684;Empleado_1684;Administrativo;Puerto Montt;Tarde;1692155
1685;Empleado_1685;Operario;Calbuco;Noche;1812869
1686;Empleado_1686;Administrativo;Hornopirén;Mañana;1067141
1687;Empleado_1687;Administrativo;Puerto Montt;Mañana;516553
1688;Empleado_1688;Técnico;Quellón;Mañana;958704
1689;Empleado_1689;Supervisor;Hornopirén;Mañana;1001144
1690;Empleado_1690;Administrativo;Calbuco;Tarde;1965717
1691;Empleado_1691;Operario;Quellón;Tarde;1202948
1692;Empleado_1692;Supervisor;Chinquihue;Mañana;821952
1693;Empleado_1693;Administrativo;Calbuco;Noche;857307
1694;Empleado_1694;Administrativo;Chinquihue;Tarde;1515611
1695;Empleado_1695;Técnico;Chinquihue;Noche;1850026
1696;Empleado_1696;Operario;Chinquihue;Tarde;1378503
1697;Empleado_1697;Supervisor;Chinquihue;Mañana;844868
1698;Empleado_1698;Administrativo;Calbuco;Tarde;1665495
1699;Empleado_1699;Supervisor;Calbuco;Tarde;1469628
1700;Empleado_1700;Operario;Hornopirén;Mañana;822509
1701;Empleado_1701;Administrativo;Calbuco;Noche;1122047
1702;Empleado_1702;Operario;Puerto Montt;Tarde;1225174
1703;Empleado_1703;Supervisor;Puerto Montt;Noche;1555933
1704;Empleado_1704;Administrativo;Chinquihue;Noche;1735853
1705;Empleado_1705;Administrativo;Chinquihue;Tarde;600687
1706;Empleado_1706;Técnico;Quellón;Mañana;1357989
1707;Empleado_1707;Técnico;Chinquihue;Mañana;1217331
1708;Empleado_1708;Administrativo;Chinquihue;Tarde;1222856
1709;Empleado_1709;Técnico;Quellón;Tarde;720028
1710;Empleado_1710;Operario;Puerto Montt;Noche;1234788
1711;Empleado_1711;Supervisor;Hornopirén;Tarde;673594
1712;Empleado_1712;Administrativo;Hornopirén;Mañana;1283137
1713;Empleado_1713;Operario;Quellón;Noche;1072050
1714;Empleado_1714;Operario;Chinquihue;Tarde;1610285
1715;Empleado_1715;Técnico;Puerto Montt;Tarde;1739924
1716;Empleado_1716;Supervisor;Calbuco;Mañana;1919615
1717;Empleado_1717;Supervisor;Hornopirén;Tarde;1059621
1718;Empleado_1718;Supervisor;Calbuco;Mañana;1247640
1719;Empleado_1719;Técnico;Hornopirén;Mañana;759882
1720;Empleado_1720;Administrativo;Quellón;Noche;1147714
1721;Empleado_1721;Administrativo;Puerto Montt;Noche;1031405
1722;Empleado_1722;Operario;Hornopirén;Noche;1883061
1723;Empleado_1723;Administrativo;Puerto Montt;Mañana;1872784
1724;Empleado_1724;Administrativo;Calbuco;Tarde;1107678
1725;Empleado_1725;Supervisor;Quellón;Noche;1011871
1726;Empleado_1726;Técnico;Puerto Montt;Noche;1747545
1727;Empleado_1727;Administrativo;Calbuco;Noche;1510565
1728;Empleado_1728;Técnico;Puerto Montt;Tarde;1810602
1729;Empleado_1729;Técnico;Hornopirén;Tarde;1733790
1730;Empleado_1730;Supervisor;Puerto Montt;Noche;1732569
1731;Empleado_1731;Operario;Quellón;Mañana;1899517
1732;Empleado_1732;Técnico;Calbuco;Tarde;1416292
1733;Empleado_1733;Técnico;Chinquihue;Tarde;1745531
1734;Empleado_1734;Operario;Chinquihue;Tarde;1641866
1735;Empleado_1735;Técnico;Puerto Montt;Tarde;1382576
1736;Empleado_1736;Supervisor;Calbuco;Noche;1791484
1737;Empleado_1737;Operario;Calbuco;Noche;1139262
1738;Empleado_1738;Técnico;Hornopirén;Mañana;884549
1739;Empleado_1739;Técnico;Calbuco;Mañana;1293594
1740;Empleado_1740;Supervisor;Chinquihue;Noche;1275374
1741;Empleado_1741;Técnico;Chinquihue;Tarde;1343164
1742;Empleado_1742;Supervisor;Quellón;Noche;671278
1743;Empleado_1743;Técnico;Hornopirén;Tarde;1345312
1744;Empleado_1744;Administrativo;Chinquihue;Noche;631684
1745;Empleado_1745;Administrativo;Chinquihue;Tarde;1292096
1746;Empleado_1746;Administrativo;Quellón;Tarde;616849
1747;Empleado_1747;Técnico;Puerto Montt;Mañana;1723295
1748;Empleado_1748;Administrativo;Calbuco;Mañana;1628805
1749;Empleado_1749;Administrativo;Puerto Montt;Mañana;736402
1750;Empleado_1750;Administrativo;Puerto Montt;Noche;1613251
1751;Empleado_1751;Operario;Calbuco;Noche;1865592
1752;Empleado_1752;Supervisor;Calbuco;Mañana;965237
1753;Empleado_1753;Administrativo;Hornopirén;Noche;1412432
1754;Empleado_1754;Técnico;Quellón;Mañana;1669664
1755;Empleado_1755;Supervisor;Quellón;Tarde;1965518
1756;Empleado_1756;Supervisor;Puerto Montt;Mañana;1071884
1757;Empleado_1757;Operario;Calbuco;Tarde;1902697
1758;Empleado_1758;Administrativo;Quellón;Noche;590372
1759;Empleado_1759;Administrativo;Chinquihue;Mañana;1712624
1760;Empleado_1760;Técnico;Quellón;Mañana;698198
1761;Empleado_1761;Supervisor;Quellón;Tarde;1449681
1762;Empleado_1762;Supervisor;Calbuco;Tarde;1048492
1763;Empleado_1763;Técnico;Hornopirén;Mañana;1367288
1764;Empleado_1764;Administrativo;Calbuco;Noche;1309410
1765;Empleado_1765;Supervisor;Chinquihue;Noche;1487398
1766;Empleado_1766;Supervisor;Quellón;Noche;1337835
1767;Empleado_1767;Administrativo;Hornopirén;Tarde;1427766
1768;Empleado_1768;Supervisor;Quellón;Tarde;1919286
1769;Empleado_1769;Supervisor;Chinquihue;Tarde;779031
1770;Empleado_1770;Técnico;Chinquihue;Tarde;694296
1771;Empleado_1771;Supervisor;Quellón;Mañana;1240687
1772;Empleado_1772;Administrativo;Calbuco;Tarde;781656
1773;Empleado_1773;Administrativo;Chinquihue;Mañana;1733668
1774;Empleado_1774;Operario;Calbuco;Noche;1191799
1775;Empleado_1775;Operario;Chinquihue;Mañana;1166770
1776;Empleado_1776;Supervisor;Quellón;Mañana;891109
1777;Empleado_1777;Supervisor;Calbuco;Mañana;641408
1778;Empleado_1778;Supervisor;Chinquihue;Tarde;1116964
1779;Empleado_1779;Supervisor;Chinquihue;Mañana;1253941
1780;Empleado_1780;Administrativo;Hornopirén;Noche;568642
1781;Empleado_1781;Administrativo;Hornopirén;Noche;1468872
1782;Empleado_1782;Operario;Quellón;Tarde;1820727
1783;Empleado_1783;Técnico;Hornopirén;Tarde;1083766
1784;Empleado_1784;Administrativo;Chinquihue;Noche;1372253
1785;Empleado_1785;Operario;Calbuco;Noche;601597
1786;Empleado_1786;Administrativo;Chinquihue;Noche;1910965
1787;Empleado_1787;Operario;Quellón;Noche;1440080
1788;Empleado_1788;Supervisor;Chinquihue;Noche;1665265
1789;Empleado_1789;Administrativo;Puerto Montt;Tarde;959592
1790;Empleado_1790;Operario;Chinquihue;Tarde;542424
1791;Empleado_1791;Supervisor;Quellón;Noche;1251048
1792;Empleado_1792;Supervisor;Puerto Montt;Mañana;1529846
1793;Empleado_1793;Operario;Hornopirén;Noche;1491093
1794;Empleado_1794;Supervisor;Hornopirén;Noche;1316004
1795;Empleado_1795;Operario;Puerto Montt;Tarde;1962476
1796;Empleado_1796;Técnico;Hornopirén;Mañana;1788705
1797;Empleado_1797;Técnico;Puerto Montt;Mañana;628107
1798;Empleado_1798;Supervisor;Puerto Montt;Noche;1466953
1799;Empleado_1799;Supervisor;Puerto Montt;Mañana;1025821
1800;Empleado_1800;Administrativo;Quellón;Mañana;739952
1801;Empleado_1801;Supervisor;Hornopirén;Mañana;1673829
1802;Empleado_1802;Administrativo;Quellón;Mañana;841616
1803;Empleado_1803;Operario;Chinquihue;Noche;1496336
1804;Empleado_1804;Supervisor;Calbuco;Tarde;1176325
1805;Empleado_1805;Supervisor;Puerto Montt;Noche;1475772
1806;Empleado_1806;Operario;Puerto Montt;Tarde;746892
1807;Empleado_1807;Administrativo;Chinquihue;Noche;658751
1808;Empleado_1808;Supervisor;Quellón;Tarde;1580602
1809;Empleado_1809;Administrativo;Quellón;Mañana;1596500
1810;Empleado_1810;Operario;Puerto Montt;Mañana;785554
1811;Empleado_1811;Operario;Quellón;Tarde;1929971
1812;Empleado_1812;Operario;Hornopirén;Mañana;1723979
1813;Empleado_1813;Supervisor;Calbuco;Mañana;1687952
1814;Empleado_1814;Operario;Calbuco;Tarde;1118336
1815;Empleado_1815;Operario;Calbuco;Mañana;1693494
1816;Empleado_1816;Administrativo;Quellón;Tarde;1901699
1817;Empleado_1817;Operario;Quellón;Noche;1251840
1818;Empleado_1818;Administrativo;Puerto Montt;Noche;865495
1819;Empleado_1819;Técnico;Calbuco;Mañana;1565890
1820;Empleado_1820;Supervisor;Quellón;Tarde;1073518
1821;Empleado_1821;Operario;Hornopirén;Noche;1340115
1822;Empleado_1822;Técnico;Quellón;Tarde;1947322
1823;Empleado_1823;Técnico;Quellón;Noche;1305976
1824;Empleado_1824;Operario;Quellón;Noche;1719226
1825;Empleado_1825;Supervisor;Chinquihue;Mañana;1676866
1826;Empleado_1826;Administrativo;Calbuco;Mañana;951214
1827;Empleado_1827;Administrativo;Quellón;Tarde;860829
1828;Empleado_1828;Supervisor;Calbuco;Noche;1327618
1829;Empleado_1829;Operario;Quellón;Noche;1159985
1830;Empleado_1830;Técnico;Chinquihue;Noche;802835
1831;Empleado_1831;Administrativo;Hornopirén;Noche;979780
1832;Empleado_1832;Supervisor;Hornopirén;Mañana;1469606
1833;Empleado_1833;Operario;Quellón;Mañana;1503547
1834;Empleado_1834;Supervisor;Hornopirén;Noche;1414015
1835;Empleado_1835;Operario;Hornopirén;Tarde;1186466
1836;Empleado_1836;Supervisor;Puerto Montt;Tarde;1187577
1837;Empleado_1837;Operario;Chinquihue;Mañana;1945031
1838;Empleado_1838;Técnico;Hornopirén;Mañana;1685630
1839;Empleado_1839;Supervisor;Hornopirén;Mañana;1743654
1840;Empleado_1840;Operario;Hornopirén;Mañana;679380
1841;Empleado_1841;Administrativo;Quellón;Tarde;946799
1842;Empleado_1842;Administrativo;Chinquihue;Tarde;1265574
1843;Empleado_1843;Operario;Puerto Montt;Noche;1510369
1844;Empleado_1844;Operario;Puerto Montt;Mañana;1914922
1845;Empleado_1845;Técnico;Quellón;Tarde;875327
1846;Empleado_1846;Técnico;Quellón;Noche;1336438
1847;Empleado_1847;Supervisor;Hornopirén;Mañana;1271632
1848;Empleado_1848;Supervisor;Puerto Montt;Tarde;1132824
1849;Empleado_1849;Técnico;Hornopirén;Tarde;914823
1850;Empleado_1850;Operario;Calbuco;Noche;1560765
1851;Empleado_1851;Operario;Puerto Montt;Tarde;976652
1852;Empleado_1852;Técnico;Hornopirén;Tarde;1350515
1853;Empleado_1853;Administrativo;Calbuco;Mañana;854315
1854;Empleado_1854;Administrativo;Hornopirén;Noche;838248
1855;Empleado_1855;Operario;Puerto Montt;Tarde;621977
